count,storyText,locationEvent,socialEvent,locationEventSize,socialEventSize,storyEvent,instructText,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,order of stories,order of perspectives,key_resp_5.keys,key_resp_5.rt,story_presses.keys,story_presses.rt,key_resp_2.keys,key_resp_2.rt,recall,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,question1_answer,order of question,question2_answer,question3_answer,question4_answer,question5_answer,question6_answer,question7_answer,question8_answer,participant,session,date,expName,frameRate,
10,"Then Mr. Shelton continued, “Look, I’ve talked to other members of the board, and we are prepared to offer $600 million to buy your company. ",3,2,,,,,0,10,10,10,0,15,15,15,,,,,,,,,,,,,,,,,,,,,9,3.351830284000016,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10," We'd keep on all of your current employees, and you would join as the director of your company branch.” ",3,2,,,,,0,10,10,10,0,16,16,16,,,,,,,,,,,,,,,,,,,,,9,1.735022226999945,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10,Mr. Gordon sat looking at Mr. Shelton for a few moments considering his response. ,3,2,,,,,0,10,10,10,0,17,17,17,,,,,,,,,,,,,,,,,,,,,1,2.0024434740000743,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10, He looked at Mr. Shelton skeptically.,3,2,,,,,0,10,10,10,0,18,18,18,,,,,,,,,,,,,,,,,,,,,9,1.519808070999943,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10,"“Mr. Shelton, I think that you make a compelling case, but there are definitely some disadvantages to attaching our small, streamlined productions to a large company like yours.",3,3,,,,,0,10,10,10,0,19,19,19,,,,,,,,,,,,,,,,,,,,,9,6.118926124999916,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10,"We operate in a very different way than a large company, and the kind of administrative complexity that makes the scale of your productions possible would suffocate our business.",3,3,,,,,0,10,10,10,0,20,20,20,,,,,,,,,,,,,,,,,,,,,9,1.5338553149999825,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10,"With our product, scaling-up doesn’t necessarily make sense.” ",3,3,,,,,0,10,10,10,0,21,21,21,,,,,,,,,,,,,,,,,,,,,9,1.2865190200000143,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10,Mr. Shelton had expected this response and had come prepared.,3,3,,,,,0,10,10,10,0,22,22,22,,,,,,,,,,,,,,,,,,,,,9,6.952637149000111,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10,He began laying out the details of how he had handled similar acquisitions successfully in the past.,3,3,,,,,0,10,10,10,0,23,23,23,,,,,,,,,,,,,,,,,,,,,9,0.8366994749999321,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10,"Mr. Gordon was impressed, and they went back and forth hashing out what the company configuration would look like post-merger. ",3,3,,,,,0,10,10,10,0,24,24,24,,,,,,,,,,,,,,,,,,,,,9,2.1848021739999695,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10,"The waitress brought the food out, interrupting their animated conversation.",4,3,,,,,0,10,10,10,0,25,25,25,,,,,,,,,,,,,,,,,,,,,9,2.5011053919999995,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10,“Oh this looks so good!” Mr. Gordon said. ,4,3,,,,,0,10,10,10,0,26,26,26,,,,,,,,,,,,,,,,,,,,,9,1.9870231999998396,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10, “Can I get you anything else?” the waitress asked.,4,3,,,,,0,10,10,10,0,27,27,27,,,,,,,,,,,,,,,,,,,,,9,0.9177843190000203,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10,"They declined, and continued to talk.",4,3,,,,,0,10,10,10,0,28,28,28,,,,,,,,,,,,,,,,,,,,,9,1.168191348999926,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10,"The meal lived up to the reputation of the restaurant, which was known for having the best cuts of meat in the area.",4,3,,,,,0,10,10,10,0,29,29,29,,,,,,,,,,,,,,,,,,,,,9,2.470654495999952,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10,"Mr. Gordon, after taking a thoughtful bite of his food, said, “Mr. Shelton, I think we have a deal. ",4,4,,,,,0,10,10,10,0,30,30,30,,,,,,,,,,,,,,,,,,,,,1,2.5336330289999296,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10,"If you can guarantee that I can still have the final say in the all the work done by my team, I think this could be beneficial for both of us.",4,4,,,,,0,10,10,10,0,31,31,31,,,,,,,,,,,,,,,,,,,,,9,1.3858482149998963,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10,I propose a toast to the merging of our companies.”,4,4,,,,,0,10,10,10,0,32,32,32,,,,,,,,,,,,,,,,,,,,,9,1.0360434209999312,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10,Mr. Shelton grinned and lifted his martini to clink glasses.,4,4,,,,,0,10,10,10,0,33,33,33,,,,,,,,,,,,,,,,,,,,,9,1.2005324410001776,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10,“Cheers to a lifelong partnership and to the growth of your company.” ,4,4,,,,,0,10,10,10,0,34,34,34,,,,,,,,,,,,,,,,,,,,,9,1.0842627859999538,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
10,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
11,"Simon and Carina noticed each other as they walked into the grocery store at the same time, their carts nearly colliding as they squeezed into the entrance.",1,1,,,,,0,11,11,11,0,0,0,0,,,,,,,,,,,,,,,,,,,space,0.9187806490001549,1,6.454860927000027,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
11,"They were both new to the Boston area, and this was their first time in this store. ",1,1,,,,,0,11,11,11,0,1,1,1,,,,,,,,,,,,,,,,,,,,,9,4.351627191999796,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
11,"It kind of looked like a large warehouse, with high unfurnished ceilings, industrial lights, and large packages of food. ",1,1,,,,,0,11,11,11,0,2,2,2,,,,,,,,,,,,,,,,,,,,,9,4.018948436000073,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
11,"They went off along separate routes, but soon ended up back together in the meat section. ",2,1,,,,,0,11,11,11,0,3,3,3,,,,,,,,,,,,,,,,,,,,,9,3.8262835100001666,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
11,"They were both preparing for barbecues, so they were looking over the same cuts of ribs. ",2,1,,,,,0,11,11,11,0,4,4,4,,,,,,,,,,,,,,,,,,,,,1,5.4073726530000386,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
11,"Simon really wanted to talk to Carina, and Carina really wanted to say something to Simon, but they felt embarrassed striking up a conversation with a stranger.",2,1,,,,,0,11,11,11,0,5,5,5,,,,,,,,,,,,,,,,,,,,,9,3.6361860549998255,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
11," Carina suddenly turned to Simon and, pointing at a Cornish hen, asked, “Isn’t this meat cute?”",2,2,,,,,0,11,11,11,0,6,6,6,,,,,,,,,,,,,,,,,,,,,9,1.668073824999965,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
11,"He laughed, and said, “It is very cute. Probably the younger brother of this guy,” and he picked up a regular-sized chicken.",2,2,,,,,0,11,11,11,0,7,7,7,,,,,,,,,,,,,,,,,,,,,9,4.818646948999913,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
11,"“Unlucky family,” she responded. ",2,2,,,,,0,11,11,11,0,8,8,8,,,,,,,,,,,,,,,,,,,,,9,2.453393260999974,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
11,They continued to chat as they picked out their groceries.,2,2,,,,,0,11,11,11,0,9,9,9,,,,,,,,,,,,,,,,,,,,,9,4.404025621000073,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
11,"Simon helped Carina pick out the best ribs and his personal favorite barbeque sauce, and she helped him gather the  peppers, onions, and spices for a vegetable kabob she recommended.",2,2,,,,,0,11,11,11,0,10,10,10,,,,,,,,,,,,,,,,,,,,,9,2.8182092469999134,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
11,"When they were both finished shopping, they went to the checkout area.",3,2,,,,,0,11,11,11,0,11,11,11,,,,,,,,,,,,,,,,,,,,,1,2.7016190210001696,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
11,"Simon was disappointed to see that the lines were short, since he had been hoping for an excuse to spend more time with Carina.",3,2,,,,,0,11,11,11,0,12,12,12,,,,,,,,,,,,,,,,,,,,,9,3.6697826950000945,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
11,"They had really hit it off, and both of them could definitely see a future together despite having just met.",3,2,,,,,0,11,11,11,0,13,13,13,,,,,,,,,,,,,,,,,,,,,9,1.668502129999979,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
11,“So you haven’t been around the city much?” Simon asked. ,3,2,,,,,0,11,11,11,0,14,14,14,,,,,,,,,,,,,,,,,,,,,9,2.185688847999927,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
11,"“No, not really, I’ve mainly been working and setting up my apartment.”",3,2,,,,,0,11,11,11,0,15,15,15,,,,,,,,,,,,,,,,,,,,,9,2.001234552999904,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
11,"Simon asked her, “Ok well, if you’d like I could pick you up next weekend, and we could go around Harvard Square and get dinner.",3,3,,,,,0,11,11,11,0,16,16,16,,,,,,,,,,,,,,,,,,,,,9,3.2364913920000618,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
11," There are a lot of great places around there, and it’s really nice during the summer.",3,3,,,,,0,11,11,11,0,17,17,17,,,,,,,,,,,,,,,,,,,,,9,1.9192127650001112,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
11,The Harvard campus is also beautiful.” ,3,3,,,,,0,11,11,11,0,18,18,18,,,,,,,,,,,,,,,,,,,,,9,1.0338907230000132,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
11,"Carina smiled, “I’d love to, that sounds great!”",3,3,,,,,0,11,11,11,0,19,19,19,,,,,,,,,,,,,,,,,,,,,9,1.4853604390000328,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
11,"She quickly entered her number in his phone, since they only had to wait a couple minutes in line.",3,3,,,,,0,11,11,11,0,20,20,20,,,,,,,,,,,,,,,,,,,,,9,3.7860019190000003,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
11, Then it was her turn to check out with the cashier. ,4,3,,,,,0,11,11,11,0,21,21,21,,,,,,,,,,,,,,,,,,,,,1,3.0697343729998465,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
11,"Simon, wanting to make a gesture of his affection, lifted up the divider on the conveyor belt and said to the cashier, “Actually these are together.",4,3,,,,,0,11,11,11,0,22,22,22,,,,,,,,,,,,,,,,,,,,,9,4.702065499999662,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
11,"Carina, I’ve got it, I want to pay for this kind-of date we’ve had today.”",4,3,,,,,0,11,11,11,0,23,23,23,,,,,,,,,,,,,,,,,,,,,9,4.089370338000208,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
11,Carina blushed and laughed; she thought this was ridiculous but also very sweet. ,4,3,,,,,0,11,11,11,0,24,24,24,,,,,,,,,,,,,,,,,,,,,9,2.8405861439996443,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
11,"The cashier rolled her eyes when they weren’t looking, and she scanned the rest of his items. ",4,3,,,,,0,11,11,11,0,25,25,25,,,,,,,,,,,,,,,,,,,,,9,3.1253431459999774,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
11,The total came to $120 and he paid with his credit card.,4,3,,,,,0,11,11,11,0,26,26,26,,,,,,,,,,,,,,,,,,,,,9,1.6506524050000735,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
11,"Carina thanked him, and they took the groceries and walked out.",4,3,,,,,0,11,11,11,0,27,27,27,,,,,,,,,,,,,,,,,,,,,9,3.6698616410003524,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
11,"As they were walking towards the exit, Carina reluctantly said goodbye, since she was running late for the barbeque she was hosting that afternoon.",4,4,,,,,0,11,11,11,0,28,28,28,,,,,,,,,,,,,,,,,,,,,1,3.569952209999883,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
11,"They hugged and parted ways, stealing glances at each other as they both walked back to their cars.",4,4,,,,,0,11,11,11,0,29,29,29,,,,,,,,,,,,,,,,,,,,,9,1.6514329550000184,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
11,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
12,"Charlie saw Alma as they walked into class and motioned for her to come sit in the back next to him, since they had business to discuss.",1,1,,,,,0,12,12,12,0,0,0,0,,,,,,,,,,,,,,,,,,,space,0.7015296990002753,1,95.79895653699987,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
12,Charlie and Alma were economics students with entrepreneurial bents; they were both very busy and in the same class.,1,1,,,,,0,12,12,12,0,1,1,1,,,,,,,,,,,,,,,,,,,,,9,6.721771511000043,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
12,"After talking at a party, Charlie had discovered that Alma was looking for financing for her web development company.",1,1,,,,,0,12,12,12,0,2,2,2,,,,,,,,,,,,,,,,,,,,,9,3.81770220899989,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
12,It was serendipitous because he had been talking with other members of his venture capital group about making an investment. ,1,1,,,,,0,12,12,12,0,3,3,3,,,,,,,,,,,,,,,,,,,,,9,1.3015273209998668,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
12,"His financial group had come to a decision that morning, and he didn't want to wait until after class to discuss the proposal with Alma. ",1,1,,,,,0,12,12,12,0,4,4,4,,,,,,,,,,,,,,,,,,,,,9,1.2844925540002805,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
12,"The class was in a large auditorium, with small, foldable desks on the side of each cushioned chair. ",1,1,,,,,0,12,12,12,0,5,5,5,,,,,,,,,,,,,,,,,,,,,9,2.451642358999834,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
12,"There were large windows on both sides of the hall, and they could see the first flurries of a winter storm starting outside. ",1,1,,,,,0,12,12,12,0,6,6,6,,,,,,,,,,,,,,,,,,,,,9,1.052677114999824,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
12,""Here we are at Lecture Seven already, in History of the Eternal City," said the professor. ",2,1,,,,,0,12,12,12,0,7,7,7,,,,,,,,,,,,,,,,,,,,,1,5.3592769440001575,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
12," "We're going to talk today about the age of the first Roman emperor, Augustus.” ",2,1,,,,,0,12,12,12,0,8,8,8,,,,,,,,,,,,,,,,,,,,,9,1.2209246990000793,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
12,"She went into some clarifications about logistical matters for the final exam, while Charlie leaned over to Alma.",2,1,,,,,0,12,12,12,0,9,9,9,,,,,,,,,,,,,,,,,,,,,9,3.019848376000027,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
12,“Okay so I’ve been thinking about your startup idea and talked about it with my fellow investors.,2,2,,,,,0,12,12,12,0,10,10,10,,,,,,,,,,,,,,,,,,,,,9,0.7712963290000516,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
12,"We’d like to invest half of what you originally suggested, so rather than $30,000, we start with $15,000.",2,2,,,,,0,12,12,12,0,11,11,11,,,,,,,,,,,,,,,,,,,,,9,3.417699774999619,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
12,We would see how the company does and then invest the other half later.” ,2,2,,,,,0,12,12,12,0,12,12,12,,,,,,,,,,,,,,,,,,,,,9,1.7862712659998579,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
12,"Alma, tapping her pen on her notebook, narrowed her eyes and pursed her lips.",2,2,,,,,0,12,12,12,0,13,13,13,,,,,,,,,,,,,,,,,,,,,9,1.5181031200004327,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
12,She turned back to the lecture as she considered this.,2,2,,,,,0,12,12,12,0,14,14,14,,,,,,,,,,,,,,,,,,,,,9,0.9004973979999704,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
12,"“The senate had conferred upon him the title of Augustus," the professor was saying, "the sacred and revered one, the restorer of traditional values, the city’s new religious leader, the restorer of temples. ",3,2,,,,,0,12,12,12,0,15,15,15,,,,,,,,,,,,,,,,,,,,,1,1.8671189460001187,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
12,"He also sought to beautify Rome, make it into a new Athens, and dispel the criticisms of Rome as disorganized and ugly.”",3,2,,,,,0,12,12,12,0,16,16,16,,,,,,,,,,,,,,,,,,,,,9,1.2515636150001228,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
12,"Alma then offered her rebuttal, “I don’t know about that: it’s not going to be possible to implement our ideas effectively unless the project is fully funded. ",3,3,,,,,0,12,12,12,0,17,17,17,,,,,,,,,,,,,,,,,,,,,9,0.585660340999766,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
12,We would have to find other investors and that would set us back in our timeline. ,3,3,,,,,0,12,12,12,0,18,18,18,,,,,,,,,,,,,,,,,,,,,9,1.719177062000199,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
12,"Our profit projections assumed we'd be starting relatively soon, not months down the line.” ",3,3,,,,,0,12,12,12,0,19,19,19,,,,,,,,,,,,,,,,,,,,,9,0.9423674239997126,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
12,They whispered back and forth during the whole class in order to work out a compromise. ,3,3,,,,,0,12,12,12,0,20,20,20,,,,,,,,,,,,,,,,,,,,,9,0.7405218540002352,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
12,"Finally, the class ended, and the professor dismissed the students with a reminder that the midterm paper was due on Thursday and that they should email their papers to their TA.",4,3,,,,,0,12,12,12,0,21,21,21,,,,,,,,,,,,,,,,,,,,,1,2.6853487409998706,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
12,Everyone packed up their things and headed out of the lecture hall to get to their next class except for Charlie and Alma. ,4,3,,,,,0,12,12,12,0,22,22,22,,,,,,,,,,,,,,,,,,,,,9,1.2700358369997957,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
12,"“Alright, so we’ll have the $30,000 wired to you by tomorrow,” Charlie said. ",4,4,,,,,0,12,12,12,0,23,23,23,,,,,,,,,,,,,,,,,,,,,9,0.5748195930000293,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
12,"This wasn't ideal for Charlie, but Alma had refused to budge, and his investment group had told him they were willing to pay the full amount if necessary. ",4,4,,,,,0,12,12,12,0,24,24,24,,,,,,,,,,,,,,,,,,,,,9,0.36853255300002274,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
12,They shook hands and walked out of the now-empty lecture hall and made plans to sign the official paperwork the next day.,4,4,,,,,0,12,12,12,0,25,25,25,,,,,,,,,,,,,,,,,,,,,9,0.30175748500005284,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
12,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,"Sven and Isabel walked hurriedly from the cab into the Barcelona Airport after an incredible weekend with Isabel’s family, which had wiped away any doubts Sven had had about his decision to propose. ",1,1,,,,,0,13,13,13,0,0,0,0,,,,,,,,,,,,,,,,,,,space,0.7336493570001039,1,28.22772441899997,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,"They were a little pressed for time, with only a little over an hour until their flight would take off to go back to the US, but they already had their online boarding passes and no checked luggage. ",1,1,,,,,0,13,13,13,0,1,1,1,,,,,,,,,,,,,,,,,,,,,9,5.4373127140002,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,"When Isabel stopped to rummage through her purse looking for her phone, Sven turned his back to her and took the velvet box out of his backpack, opening it to look at the ring he bought her.",1,2,,,,,0,13,13,13,0,2,2,2,,,,,,,,,,,,,,,,,,,,,9,7.6761476809997475,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,"He had received her parents’ blessing during the trip, and he was almost giddy with excitement. ",1,2,,,,,0,13,13,13,0,3,3,3,,,,,,,,,,,,,,,,,,,,,9,3.5346172710001156,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,"He tilted the ring backward and forward, despite having already studied it daily since he had purchased it a few weeks ago. ",1,2,,,,,0,13,13,13,0,4,4,4,,,,,,,,,,,,,,,,,,,,,9,4.918769169999905,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,"It was a simple design, with a clear, white diamond on a thin silver band.",1,2,,,,,0,13,13,13,0,5,5,5,,,,,,,,,,,,,,,,,,,,,1,2.6845532669999557,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,"“Sven, let’s go! ” Isabel said. ",1,2,,,,,0,13,13,13,0,6,6,6,,,,,,,,,,,,,,,,,,,,,9,0.9337378720001652,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,Sven discretely closed the box and put it in his pocket.,1,2,,,,,0,13,13,13,0,7,7,7,,,,,,,,,,,,,,,,,,,,,9,1.7023942700002408,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13," They entered the security line, weaving through the roped walkways to the front. ",2,2,,,,,0,13,13,13,0,8,8,8,,,,,,,,,,,,,,,,,,,,,9,2.53620920900039,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,"When they were up, Isabel realized her laptop was buried somewhere in her bag. ",2,2,,,,,0,13,13,13,0,9,9,9,,,,,,,,,,,,,,,,,,,,,9,7.3698632150003505,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,Sven had to hold the growing mound of objects she pulled from her bag until she unearthed the laptop.,2,2,,,,,0,13,13,13,0,10,10,10,,,,,,,,,,,,,,,,,,,,,9,6.854457637999985,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,She set it into a bin and then had to unstrap her heels and put everything else into the bins.,2,2,,,,,0,13,13,13,0,11,11,11,,,,,,,,,,,,,,,,,,,,,9,2.9390146560003814,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,"Finally, she relieved Sven of his holding duties, and he hurriedly deposited his own backpack on the belt as the people behind them glared. ",2,2,,,,,0,13,13,13,0,12,12,12,,,,,,,,,,,,,,,,,,,,,9,7.3026594870002555,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,"Sven went into the millimeter wave scanner after Isabel, put his hands up, and the metal bars whirled around him.",2,2,,,,,0,13,13,13,0,13,13,13,,,,,,,,,,,,,,,,,,,,,9,7.269199869999738,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13," “Sir, please step to the side.",2,2,,,,,0,13,13,13,0,14,14,14,,,,,,,,,,,,,,,,,,,,,9,2.1535581379998803,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,"You need to empty your pockets,” the security guard said.",2,2,,,,,0,13,13,13,0,15,15,15,,,,,,,,,,,,,,,,,,,,,9,3.7174401450001824,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
13,"With a sinking feeling Sven realized the mistake he had made, as Isabel and the guard both looked at him expectantly.",2,2,,,,,0,13,13,13,0,16,16,16,,,,,,,,,,,,,,,,,,,,,1,17.506488683000043,,,,,,,,,,,,,,,,,olivia,001,2019_Jan_24_1604,body_behavioural,60.06338428880592,
